      29.43385,     18.48126,      58.834667,  76.0193949,  42.92918078
 000000067.66,     0092.567,0049.106319,069.16838,048.3343646
   80.70290823,    39.39427294,   32.6437136,      79.379845, 75.890291
94.5702465,   0028.1996,00050.544,     000064.6764,      0003.70882
      76.553511,   00000081.988,29.337457,      00015.944,  0000048.4654
   67.41226416,000020.68398,  094.34175518,      0074.627307,     82.39254
  92.3980448, 0003.5145,   000008.85755,  00063.4541, 000049.31079
     0099.1289,      00091.44552,     19.0204452,    0047.61299,  000021.294
   00000064.95,    81.01421,  14.7317439,     55.23740147,   0000036.668
     00013.899,     0026.7401,    20.871962,  97.218635,      64.8870043
   24.932276,72.456817,0056.2823441,0084.969,    0.178607096
    000094.466,     0021.027299,  38.5771882,   000034.679,   00020.2355
  032.3522224, 9.382534075,00030.75316,    021.18099,   31.00533754
0003.0011,     1.3029907,  0049.2266417, 90.36870353,  00036.03966
00035.222,      033.0832,    000092.2008, 69.4502768, 37.5397503
   00093.63628,  0000016.0628,     3.40795592,000068.241,  000071.1629
   0000018.9584,   00073.125821,0063.3819,006.0430541, 0000071.437
   00000017.177, 00073.6872,  0069.697141,      000035.61998,   97.0572008
0000030.943,    0071.479187,     035.04419231,  0095.6479,  086.51416309
      52.93651443,      000007.3103, 5.366738,     087.7938,  000039.6278
     000080.8928,  74.35727,   0074.113016,     009.3773,  00022.239421
   048.9961486,  000035.199,     81.88621609,     035.7209,63.83748585
